experiment_id,alpha,bits,subband_order,image,psnr,ssim,mse,nonblind_ber,nonblind_bit_accuracy,blind_ber,blind_bit_accuracy,blind_exact,t_embed_ms,t_nonblind_ms,t_blind_ms,model_version
matrix-20260918-025538-98a873,0.02,32,LL,0873,40.3565,0.998264,5.990107,0.1875,0.8125,0.28125,0.71875,0,2.18,3.38,3.55,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0874,38.5497,0.997507,9.080546,0.03125,0.96875,0.34375,0.65625,0,2.16,3.36,3.6,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0875,42.0377,0.998832,4.067301,0.1875,0.8125,0.25,0.75,0,2.17,3.31,3.57,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0876,45.9013,0.996101,1.670883,0.0625,0.9375,0.125,0.875,0,2.17,3.32,3.56,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0877,46.2071,0.997253,1.557276,0.03125,0.96875,0.1875,0.8125,0,2.14,3.27,3.67,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0878,38.4609,0.998631,9.268194,0.0625,0.9375,0.3125,0.6875,0,2.17,3.29,3.64,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0879,40.8775,0.99576,5.312846,0.0,1.0,0.375,0.625,0,2.13,3.28,3.56,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0880,40.2872,0.997334,6.086411,0.03125,0.96875,0.125,0.875,0,2.24,3.33,3.53,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0881,38.4717,0.997155,9.245173,0.0,1.0,0.34375,0.65625,0,2.19,3.22,3.49,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0882,40.5997,0.997457,5.663788,0.0,1.0,0.1875,0.8125,0,2.18,3.26,3.5,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0883,39.6508,0.997989,7.047012,0.0,1.0,0.28125,0.71875,0,2.17,3.33,3.51,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0884,40.7992,0.997692,5.409602,0.0625,0.9375,0.15625,0.84375,0,2.15,3.28,3.6,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0885,42.118,0.997995,3.992859,0.0625,0.9375,0.28125,0.71875,0,2.16,3.3,3.65,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0886,40.7022,0.994582,5.531713,0.0625,0.9375,0.28125,0.71875,0,2.15,3.34,3.59,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0887,39.2961,0.996068,7.646698,0.0625,0.9375,0.28125,0.71875,0,2.16,3.26,3.61,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0888,39.7906,0.997999,6.823761,0.0625,0.9375,0.1875,0.8125,0,2.16,3.27,3.53,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0889,39.2321,0.998617,7.760071,0.125,0.875,0.28125,0.71875,0,2.17,3.3,3.56,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0890,40.1511,0.997482,6.280121,0.125,0.875,0.46875,0.53125,0,2.16,3.27,3.55,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0891,39.3547,0.998196,7.544083,0.0,1.0,0.125,0.875,0,2.16,3.33,3.52,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0892,38.4642,0.999079,9.260986,0.1875,0.8125,0.21875,0.78125,0,2.23,3.32,3.56,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0893,42.3728,0.996592,3.765269,0.0,1.0,0.125,0.875,0,2.17,3.25,3.53,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0894,37.1078,0.997181,12.656087,0.03125,0.96875,0.15625,0.84375,0,2.17,3.26,3.58,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0895,41.1119,0.99832,5.033747,0.0625,0.9375,0.21875,0.78125,0,2.17,3.38,3.52,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0896,35.6681,0.991825,17.630549,0.0625,0.9375,0.25,0.75,0,2.12,3.23,3.61,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0897,42.0569,0.999109,4.049377,0.1875,0.8125,0.21875,0.78125,0,2.18,3.39,3.56,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0898,39.7227,0.995404,6.931254,0.125,0.875,0.25,0.75,0,2.15,3.23,3.54,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0899,41.6308,0.996633,4.466843,0.1875,0.8125,0.34375,0.65625,0,2.17,3.36,3.52,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,32,LL,0900,43.2489,0.989227,3.077449,0.0,1.0,0.375,0.625,0,2.24,3.33,3.59,models/windowed_cnn_grid/32bit_a0.020/windowed_cnn_best.pt@1282bdd944b2
matrix-20260918-025538-98a873,0.02,64,LL,0801,39.2904,0.998672,7.656743,0.140625,0.859375,0.28125,0.71875,0,2.18,3.31,4.43,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0802,41.1374,0.987074,5.004293,0.0,1.0,0.28125,0.71875,0,2.24,3.27,4.47,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0803,38.9934,0.996954,8.198583,0.140625,0.859375,0.3125,0.6875,0,2.14,3.32,4.46,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0804,38.4325,0.998172,9.328959,0.125,0.875,0.234375,0.765625,0,2.18,3.29,4.45,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0805,38.0726,0.998106,10.134989,0.09375,0.90625,0.296875,0.703125,0,2.14,3.25,4.47,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0806,39.5505,0.988884,7.211624,0.09375,0.90625,0.21875,0.78125,0,2.16,3.4,4.52,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0807,41.484,0.994929,4.620443,0.109375,0.890625,0.15625,0.84375,0,2.22,3.33,4.45,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0808,42.1164,0.995744,3.994334,0.03125,0.96875,0.203125,0.796875,0,2.15,3.24,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0809,39.7595,0.998448,6.872691,0.09375,0.90625,0.328125,0.671875,0,2.24,3.31,4.46,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0810,39.9962,0.997606,6.508184,0.015625,0.984375,0.21875,0.78125,0,2.17,3.43,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0811,42.5106,0.996509,3.647705,0.171875,0.828125,0.34375,0.65625,0,2.24,3.3,4.46,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0812,39.8492,0.997344,6.732203,0.15625,0.84375,0.25,0.75,0,2.15,3.33,4.48,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0813,38.9783,0.995593,8.227234,0.078125,0.921875,0.234375,0.765625,0,2.21,3.27,4.53,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0814,42.9788,0.997785,3.274938,0.09375,0.90625,0.28125,0.71875,0,2.15,3.22,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0815,41.4042,0.998101,4.706106,0.046875,0.953125,0.21875,0.78125,0,2.16,3.34,4.51,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0816,38.6841,0.997724,8.803899,0.078125,0.921875,0.265625,0.734375,0,2.23,3.27,4.43,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0817,39.418,0.997449,7.434992,0.109375,0.890625,0.296875,0.703125,0,2.15,3.32,4.47,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0818,37.7517,0.996632,10.912084,0.03125,0.96875,0.203125,0.796875,0,2.15,3.28,4.47,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0819,39.947,0.998046,6.582291,0.15625,0.84375,0.28125,0.71875,0,2.15,3.27,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0820,38.5412,0.998124,9.098206,0.09375,0.90625,0.234375,0.765625,0,2.2,3.45,4.47,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0821,41.1274,0.997112,5.015849,0.21875,0.78125,0.296875,0.703125,0,2.25,3.29,4.46,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0822,42.7082,0.998373,3.485433,0.15625,0.84375,0.328125,0.671875,0,2.18,3.32,4.51,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0823,38.4155,0.986262,9.365382,0.03125,0.96875,0.1875,0.8125,0,2.17,3.34,4.48,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0824,38.96,0.997434,8.261953,0.125,0.875,0.234375,0.765625,0,2.18,3.27,4.5,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0825,39.4679,0.998103,7.349996,0.015625,0.984375,0.15625,0.84375,0,2.18,3.34,4.53,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0826,38.9236,0.995576,8.331355,0.140625,0.859375,0.296875,0.703125,0,2.18,3.27,4.48,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0827,47.7912,0.996536,1.08134,0.15625,0.84375,0.265625,0.734375,0,2.17,3.38,4.49,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0828,45.9944,0.987666,1.635468,0.109375,0.890625,0.21875,0.78125,0,2.28,3.36,4.45,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0829,41.2808,0.996427,4.841675,0.078125,0.921875,0.265625,0.734375,0,2.17,3.27,4.54,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0830,39.1968,0.996558,7.823415,0.171875,0.828125,0.203125,0.796875,0,2.16,3.33,4.47,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0831,41.9729,0.997537,4.12851,0.125,0.875,0.203125,0.796875,0,2.17,3.29,4.43,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0832,40.4378,0.99738,5.879008,0.03125,0.96875,0.140625,0.859375,0,2.15,3.31,4.46,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0833,36.6368,0.998094,14.106043,0.015625,0.984375,0.25,0.75,0,2.13,3.22,4.42,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0834,38.4529,0.996392,9.285217,0.0625,0.9375,0.234375,0.765625,0,2.19,3.26,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0835,41.4363,0.997511,4.671488,0.15625,0.84375,0.1875,0.8125,0,2.17,3.25,4.41,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0836,37.8329,0.99782,10.70993,0.09375,0.90625,0.328125,0.671875,0,2.14,3.34,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0837,41.7695,0.998161,4.326477,0.078125,0.921875,0.109375,0.890625,0,2.15,3.31,4.45,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0838,40.9591,0.995887,5.213959,0.03125,0.96875,0.328125,0.671875,0,2.13,3.14,4.57,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0839,42.6776,0.976774,3.510142,0.03125,0.96875,0.28125,0.71875,0,2.13,3.15,4.45,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0840,43.1371,0.99834,3.15773,0.0625,0.9375,0.15625,0.84375,0,2.24,3.27,4.49,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0841,43.5477,0.997194,2.872849,0.1875,0.8125,0.234375,0.765625,0,2.17,3.28,4.48,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0842,37.1252,0.997144,12.605398,0.0625,0.9375,0.265625,0.734375,0,2.14,3.32,4.49,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0843,47.2051,0.998755,1.237569,0.125,0.875,0.390625,0.609375,0,1.88,2.64,4.17,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0844,36.0005,0.995661,16.331772,0.0625,0.9375,0.21875,0.78125,0,2.23,3.25,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0845,37.3998,0.997734,11.833054,0.046875,0.953125,0.203125,0.796875,0,2.17,3.38,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0846,40.1794,0.998158,6.23937,0.03125,0.96875,0.25,0.75,0,2.23,3.3,4.46,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0847,38.874,0.996626,8.427048,0.015625,0.984375,0.171875,0.828125,0,2.17,3.35,4.5,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0848,40.2208,0.991291,6.180166,0.078125,0.921875,0.15625,0.84375,0,2.14,3.28,4.46,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0849,40.021,0.998768,6.471105,0.15625,0.84375,0.15625,0.84375,0,2.19,3.33,4.42,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0850,40.2112,0.99758,6.193848,0.09375,0.90625,0.15625,0.84375,0,2.17,3.28,4.43,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0851,43.6408,0.975189,2.81191,0.078125,0.921875,0.21875,0.78125,0,2.17,3.33,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0852,50.4959,0.993401,0.580088,0.046875,0.953125,0.15625,0.84375,0,2.23,3.31,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0853,42.9122,0.995719,3.32549,0.0625,0.9375,0.21875,0.78125,0,2.14,3.31,4.45,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0854,38.7556,0.997296,8.659988,0.140625,0.859375,0.28125,0.71875,0,2.18,3.3,4.49,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0855,39.5839,0.995637,7.156291,0.078125,0.921875,0.25,0.75,0,2.19,3.27,4.45,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0856,45.295,0.997791,1.921234,0.09375,0.90625,0.25,0.75,0,2.19,3.32,4.51,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0857,39.5813,0.996931,7.160594,0.0625,0.9375,0.203125,0.796875,0,2.13,3.23,4.5,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0858,44.9912,0.996657,2.06044,0.25,0.75,0.296875,0.703125,0,2.2,3.37,4.4,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0859,37.9411,0.997954,10.446574,0.140625,0.859375,0.203125,0.796875,0,2.16,3.27,4.45,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0860,40.5903,0.998368,5.676158,0.109375,0.890625,0.21875,0.78125,0,2.18,3.28,4.46,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0861,41.8805,0.996722,4.217295,0.09375,0.90625,0.265625,0.734375,0,2.19,3.28,4.52,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0862,38.3495,0.997135,9.508937,0.09375,0.90625,0.25,0.75,0,2.14,3.27,4.43,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0863,37.8322,0.996705,10.711634,0.140625,0.859375,0.234375,0.765625,0,2.22,3.3,4.4,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0864,42.86,0.998381,3.365768,0.125,0.875,0.296875,0.703125,0,2.16,3.3,4.47,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0865,39.7548,0.998398,6.880137,0.109375,0.890625,0.203125,0.796875,0,2.15,3.24,4.52,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0866,38.7797,0.998531,8.612055,0.125,0.875,0.171875,0.828125,0,2.17,3.25,4.51,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0867,40.9674,0.99859,5.204056,0.125,0.875,0.296875,0.703125,0,2.18,3.25,4.45,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0868,35.5805,0.998456,17.989777,0.078125,0.921875,0.375,0.625,0,2.12,3.17,4.43,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0869,39.2837,0.997489,7.668437,0.125,0.875,0.1875,0.8125,0,2.17,3.3,4.46,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0870,40.8893,0.998536,5.298503,0.046875,0.953125,0.265625,0.734375,0,2.19,3.44,4.41,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0871,39.3155,0.998187,7.612559,0.125,0.875,0.234375,0.765625,0,2.19,3.27,4.49,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0872,38.9276,0.998587,8.323705,0.03125,0.96875,0.203125,0.796875,0,2.18,3.34,4.47,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0873,40.2698,0.998225,6.110891,0.125,0.875,0.21875,0.78125,0,2.17,3.29,4.48,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0874,38.374,0.997675,9.455444,0.078125,0.921875,0.1875,0.8125,0,2.16,3.3,4.47,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0875,42.0083,0.998811,4.095001,0.15625,0.84375,0.28125,0.71875,0,2.23,3.29,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0876,45.6096,0.996849,1.787003,0.09375,0.90625,0.21875,0.78125,0,2.17,3.29,4.41,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0877,46.2134,0.997372,1.555028,0.15625,0.84375,0.296875,0.703125,0,2.17,3.25,4.5,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0878,38.4613,0.998578,9.267171,0.171875,0.828125,0.21875,0.78125,0,2.22,3.37,4.51,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0879,40.9533,0.996186,5.220947,0.109375,0.890625,0.265625,0.734375,0,2.16,3.26,4.42,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0880,40.2899,0.997547,6.082652,0.046875,0.953125,0.25,0.75,0,2.14,3.26,4.44,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0881,38.372,0.997333,9.459681,0.140625,0.859375,0.140625,0.859375,0,2.17,3.26,4.45,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0882,40.7141,0.997398,5.516612,0.15625,0.84375,0.125,0.875,0,2.19,3.26,4.5,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0883,39.6409,0.997803,7.062963,0.171875,0.828125,0.125,0.875,0,2.18,3.3,4.5,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0884,40.8611,0.998229,5.332932,0.078125,0.921875,0.265625,0.734375,0,2.16,3.28,4.45,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0885,42.0397,0.997863,4.065511,0.0625,0.9375,0.234375,0.765625,0,2.18,3.28,4.43,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0886,40.7323,0.993252,5.493556,0.140625,0.859375,0.125,0.875,0,2.14,3.25,4.47,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0887,39.2801,0.995475,7.674901,0.109375,0.890625,0.1875,0.8125,0,2.24,3.28,4.39,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
matrix-20260918-025538-98a873,0.02,64,LL,0888,39.7465,0.997695,6.8933,0.125,0.875,0.203125,0.796875,0,2.17,3.28,4.41,models/windowed_cnn_grid/64bit_a0.020/windowed_cnn_best.pt@ff2fedf06329
